2016-05-03T10:31:20.456+0100 I CONTROL  [initandlisten] MongoDB starting : pid=31170 port=47019 dbpath=/data/shard1/rs2 64-bit host=Sulianas-MacBook-Pro.local
2016-05-10T09:54:30.856+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58143 #1744 (12 connections now open)
2016-05-10T09:54:30.976+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58152 #1745 (13 connections now open)
2016-05-10T09:54:31.047+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58167 #1746 (14 connections now open)
2016-05-10T09:54:31.078+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 139 secs, remote host 127.0.0.1:47018)
2016-05-10T09:54:31.081+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 139 secs, remote host 127.0.0.1:37018)
2016-05-10T09:54:31.082+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 139 secs, remote host 127.0.0.1:57017)
2016-05-10T09:54:31.989+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58190 #1747 (15 connections now open)
2016-05-10T09:54:31.990+0100 I NETWORK  [conn1747] end connection 127.0.0.1:58190 (14 connections now open)
2016-05-10T09:54:31.990+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58191 #1748 (15 connections now open)
2016-05-10T09:54:31.992+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58193 #1749 (16 connections now open)
2016-05-10T09:54:32.986+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58194 #1750 (17 connections now open)
2016-05-10T09:54:32.987+0100 I NETWORK  [conn1750] end connection 127.0.0.1:58194 (16 connections now open)
2016-05-10T09:54:32.987+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58197 #1751 (17 connections now open)
2016-05-10T09:54:38.309+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58219 #1752 (18 connections now open)
2016-05-10T10:02:57.006+0100 I REPL     [ReplicationExecutor] can't see a majority of the set, relinquishing primary
2016-05-10T10:02:57.006+0100 I REPL     [ReplicationExecutor] Stepping down from primary in response to heartbeat
2016-05-10T10:02:57.015+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58238 #1753 (19 connections now open)
2016-05-10T10:02:57.016+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58245 #1754 (20 connections now open)
2016-05-10T10:02:57.017+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58252 #1755 (21 connections now open)
2016-05-10T10:02:58.150+0100 I REPL     [replExecDBWorker-1] transition to SECONDARY
2016-05-10T10:02:58.150+0100 I NETWORK  [conn1752] end connection 127.0.0.1:58219 (20 connections now open)
2016-05-10T10:02:58.151+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket recv() errno:9 Bad file descriptor 127.0.0.1:47019
2016-05-10T10:02:58.151+0100 I NETWORK  [ReplicaSetMonitorWatcher] SocketException: remote: (NONE):0 error: 9001 socket exception [RECV_ERROR] server [127.0.0.1:47019] 
2016-05-10T10:02:58.151+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462870172622208 microSec, clearing pool for localhost:47019 of 0 connections
2016-05-10T10:02:58.151+0100 I NETWORK  [conn1751] end connection 127.0.0.1:58197 (20 connections now open)
2016-05-10T10:02:58.158+0100 I COMMAND  [conn1748] command admin.$cmd command: replSetUpdatePosition { replSetUpdatePosition: 1, optimes: [ { _id: ObjectId('000000000000000000000000'), optime: { ts: Timestamp 1462870468000|1, t: 231 }, memberId: 0, cfgver: 1 }, { _id: ObjectId('57286fe8a7afc6cca0c6f1bc'), optime: { ts: Timestamp 1462870468000|1, t: 231 }, memberId: 1, cfgver: 1 }, { _id: ObjectId('000000000000000000000000'), optime: { ts: Timestamp 1462870171000|1, t: 230 }, memberId: 2, cfgver: 1 } ] } keyUpdates:0 writeConflicts:0 numYields:0 reslen:134 locks:{} protocol:op_command 301ms
2016-05-10T10:02:58.161+0100 I NETWORK  [conn1748] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58191] 
2016-05-10T10:02:58.163+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58257 #1756 (19 connections now open)
2016-05-10T10:02:58.164+0100 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 0, after asserts: 0, after connections: 0, after extra_info: 0, after globalLock: 0, after locks: 0, after network: 0, after opcounters: 0, after opcountersRepl: 0, after repl: 1074, after sharding: 1074, after storageEngine: 1074, after wiredTiger: 1074, at end: 1074 }
2016-05-10T10:02:58.164+0100 I COMMAND  [conn1735] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1155ms
2016-05-10T10:02:58.164+0100 I NETWORK  [conn1735] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57965] 
2016-05-10T10:02:58.165+0100 I COMMAND  [conn1745] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1155ms
2016-05-10T10:02:58.165+0100 I NETWORK  [conn1745] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58152] 
2016-05-10T10:02:58.165+0100 I COMMAND  [conn1742] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1155ms
2016-05-10T10:02:58.165+0100 I NETWORK  [conn1742] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57986] 
2016-05-10T10:02:58.165+0100 I COMMAND  [conn1736] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1155ms
2016-05-10T10:02:58.165+0100 I COMMAND  [conn1744] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1155ms
2016-05-10T10:02:58.165+0100 I COMMAND  [conn1746] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1155ms
2016-05-10T10:02:58.166+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-10T10:02:58.167+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58273 #1757 (18 connections now open)
2016-05-10T10:02:58.172+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s1
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1736] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57968] 
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1744] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58143] 
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1746] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58167] 
2016-05-10T10:02:58.352+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state SECONDARY
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1738] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1340ms
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1739] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1340ms
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1740] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1340ms
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1741] command admin.$cmd command: isMaster { ismaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:424 locks:{} protocol:op_command 1340ms
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1738] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57974] 
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1753] command admin.$cmd command: isMaster { isMaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:387 locks:{} protocol:op_query 1337ms
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1739] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57983] 
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1754] command admin.$cmd command: isMaster { isMaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:387 locks:{} protocol:op_query 1335ms
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1740] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57984] 
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1741] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57985] 
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1755] command admin.$cmd command: isMaster { isMaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:387 locks:{} protocol:op_query 1334ms
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1753] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58238] 
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1754] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58245] 
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1749] command local.oplog.rs command: getMore { getMore: 23980484122, collection: "oplog.rs", maxTimeMS: 5000, term: 231, lastKnownCommittedOpTime: { ts: Timestamp 1462870468000|1, t: 231 } } cursorid:23980484122 keyUpdates:0 writeConflicts:0 numYields:1 nreturned:0 reslen:378 locks:{ Global: { acquireCount: { r: 6 }, acquireWaitCount: { r: 1 }, timeAcquiringMicros: { r: 301783 } }, Database: { acquireCount: { r: 3 } }, oplog: { acquireCount: { r: 3 } } } protocol:op_command 481309ms
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1756] command admin.$cmd command: isMaster { isMaster: 1 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:387 locks:{} protocol:op_query 189ms
2016-05-10T10:02:58.352+0100 I NETWORK  [conn1755] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58252] 
2016-05-10T10:02:58.352+0100 I COMMAND  [conn1731] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 231 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:406 locks:{} protocol:op_command 1343ms
2016-05-10T10:02:58.353+0100 I COMMAND  [conn1678] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 231 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:426 locks:{} protocol:op_command 1342ms
2016-05-10T10:02:58.353+0100 I COMMAND  [conn1743] command local.replset.election command: replSetRequestVotes { replSetRequestVotes: 1, setName: "s1", dryRun: true, term: 231, candidateIndex: 0, configVersion: 1, lastCommittedOp: { ts: Timestamp 1462870468000|1, t: 231 } } keyUpdates:0 writeConflicts:0 numYields:0 reslen:195 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { W: 1 }, acquireWaitCount: { W: 1 }, timeAcquiringMicros: { W: 612 } } } protocol:op_command 1343ms
2016-05-10T10:02:58.356+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s2
2016-05-10T10:02:58.372+0100 I NETWORK  [conn1749] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:58193] 
2016-05-10T10:02:58.372+0100 I NETWORK  [conn1731] end connection 127.0.0.1:57938 (6 connections now open)
2016-05-10T10:02:58.372+0100 I NETWORK  [conn1678] end connection 127.0.0.1:53107 (6 connections now open)
2016-05-10T10:02:58.372+0100 I NETWORK  [conn1743] end connection 127.0.0.1:58131 (6 connections now open)
2016-05-10T10:02:58.850+0100 I COMMAND  [conn1732] command local.oplog.rs command: getMore { getMore: 22282608576, collection: "oplog.rs", maxTimeMS: 5000, term: 231, lastKnownCommittedOpTime: { ts: Timestamp 1462870468000|1, t: 231 } } cursorid:22282608576 keyUpdates:0 writeConflicts:0 numYields:1 nreturned:0 reslen:378 locks:{ Global: { acquireCount: { r: 6 } }, Database: { acquireCount: { r: 3 } }, oplog: { acquireCount: { r: 3 } } } protocol:op_command 480812ms
2016-05-10T10:02:58.851+0100 I NETWORK  [conn1732] SocketException handling request, closing client connection: 9001 socket exception [SEND_ERROR] server [127.0.0.1:57950] 
2016-05-10T10:03:04.108+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58322 #1758 (3 connections now open)
2016-05-10T10:03:07.014+0100 I NETWORK  [conn1757] end connection 127.0.0.1:58273 (2 connections now open)
2016-05-10T10:03:07.016+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58328 #1759 (3 connections now open)
2016-05-10T10:03:07.017+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58330 #1760 (4 connections now open)
2016-05-10T10:03:07.606+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58331 #1761 (5 connections now open)
2016-05-10T10:03:07.607+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58332 #1762 (6 connections now open)
2016-05-10T10:03:07.607+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58333 #1763 (7 connections now open)
2016-05-10T10:03:07.607+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58334 #1764 (8 connections now open)
2016-05-10T10:03:07.609+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58335 #1765 (9 connections now open)
2016-05-10T10:03:07.722+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58336 #1766 (10 connections now open)
2016-05-10T10:03:07.722+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58337 #1767 (11 connections now open)
2016-05-10T10:03:07.725+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58338 #1768 (12 connections now open)
2016-05-10T10:03:07.743+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58339 #1769 (13 connections now open)
2016-05-10T10:03:08.360+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state PRIMARY
2016-05-10T10:03:08.759+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47018
2016-05-10T10:03:08.760+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47018
2016-05-10T10:03:08.762+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47018
2016-05-10T10:09:04.146+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-10T10:09:04.149+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-10T10:09:04.153+0100 I NETWORK  [ReplicaSetMonitorWatcher] Detected bad connection created at 1462870978172476 microSec, clearing pool for localhost:47018 of 0 connections
2016-05-10T10:09:04.153+0100 I NETWORK  [conn1764] end connection 127.0.0.1:58334 (12 connections now open)
2016-05-10T10:09:04.153+0100 I COMMAND  [conn1759] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 233 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 1147ms
2016-05-10T10:09:04.153+0100 I COMMAND  [conn1756] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 233 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 1147ms
2016-05-10T10:09:04.154+0100 I REPL     [ReplicationExecutor] VoteRequester: Got failed response from localhost:47018: HostUnreachable End of file
2016-05-10T10:09:04.155+0100 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update: network error while attempting to run command 'replSetUpdatePosition' on host 'localhost:47018' 
2016-05-10T10:09:04.158+0100 I NETWORK  [conn1762] end connection 127.0.0.1:58332 (11 connections now open)
2016-05-10T10:09:04.158+0100 I NETWORK  [conn1767] end connection 127.0.0.1:58337 (10 connections now open)
2016-05-10T10:09:04.158+0100 I REPL     [SyncSourceFeedback] updateUpstream failed: HostUnreachable network error while attempting to run command 'replSetUpdatePosition' on host 'localhost:47018' , will retry
2016-05-10T10:09:04.159+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state SECONDARY
2016-05-10T10:09:04.160+0100 I ASIO     [rsBackgroundSync-0] dropping unhealthy pooled connection to localhost:47018
2016-05-10T10:09:04.160+0100 I ASIO     [rsBackgroundSync-0] after drop, pool was empty, going to spawn some connections
2016-05-10T10:09:04.163+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s1
2016-05-10T10:09:04.163+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 157 secs, remote host 127.0.0.1:37018)
2016-05-10T10:09:04.163+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58411 #1770 (11 connections now open)
2016-05-10T10:09:04.165+0100 I REPL     [ReplicationExecutor] VoteRequester: Got no vote from localhost:47017 because: candidate's term is lower than mine, resp:{ term: 234, voteGranted: false, reason: "candidate's term is lower than mine", ok: 1.0 }
2016-05-10T10:09:04.165+0100 I REPL     [ReplicationExecutor] not running for primary, we have been superceded already
2016-05-10T10:09:04.166+0100 I NETWORK  [conn1756] end connection 127.0.0.1:58257 (10 connections now open)
2016-05-10T10:09:04.171+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58418 #1771 (11 connections now open)
2016-05-10T10:09:04.171+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58426 #1772 (12 connections now open)
2016-05-10T10:09:04.171+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58432 #1773 (13 connections now open)
2016-05-10T10:09:04.172+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47018
2016-05-10T10:09:04.172+0100 W NETWORK  [ReplicaSetMonitorWatcher] No primary detected for set s0
2016-05-10T10:09:04.172+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 157 secs, remote host 127.0.0.1:57017)
2016-05-10T10:09:06.169+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state PRIMARY
2016-05-10T10:09:09.590+0100 I REPL     [ReplicationExecutor] syncing from: localhost:47017
2016-05-10T10:09:09.591+0100 I REPL     [SyncSourceFeedback] setting syncSourceFeedback to localhost:47017
2016-05-10T10:09:09.593+0100 I ASIO     [NetworkInterfaceASIO-BGSync-0] Successfully connected to localhost:47017
2016-05-10T10:18:15.003+0100 I REPL     [ReplicationExecutor] Starting an election, since we've seen no PRIMARY in the past 10000ms
2016-05-10T10:18:16.145+0100 I REPL     [ReplicationExecutor] conducting a dry run election to see if we could be elected
2016-05-10T10:18:16.157+0100 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 0, after asserts: 0, after connections: 0, after extra_info: 0, after globalLock: 0, after locks: 0, after network: 0, after opcounters: 0, after opcountersRepl: 0, after repl: 1070, after sharding: 1070, after storageEngine: 1070, after wiredTiger: 1070, at end: 1070 }
2016-05-10T10:18:16.159+0100 I COMMAND  [conn1773] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47017", fromId: 0, term: 234 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 1151ms
2016-05-10T10:18:16.161+0100 I COMMAND  [conn1760] command admin.$cmd command: replSetHeartbeat { replSetHeartbeat: "s1", configVersion: 1, from: "localhost:47018", fromId: 1, term: 234 } keyUpdates:0 writeConflicts:0 numYields:0 reslen:456 locks:{} protocol:op_command 1152ms
2016-05-10T10:18:16.161+0100 I COMMAND  [conn1759] command local.replset.election command: replSetRequestVotes { replSetRequestVotes: 1, setName: "s1", dryRun: true, term: 234, candidateIndex: 1, configVersion: 1, lastCommittedOp: { ts: Timestamp 1462871345000|1, t: 234 } } keyUpdates:0 writeConflicts:0 numYields:0 reslen:195 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { W: 1 } } } protocol:op_command 1153ms
2016-05-10T10:18:16.162+0100 I NETWORK  [conn1763] end connection 127.0.0.1:58333 (12 connections now open)
2016-05-10T10:18:16.162+0100 I REPL     [ReplicationExecutor] could not find member to sync from
2016-05-10T10:18:16.164+0100 I NETWORK  [conn1765] end connection 127.0.0.1:58335 (11 connections now open)
2016-05-10T10:18:16.164+0100 I NETWORK  [conn1761] end connection 127.0.0.1:58331 (10 connections now open)
2016-05-10T10:18:16.179+0100 I REPL     [ReplicationExecutor] dry election run succeeded, running for election
2016-05-10T10:18:16.179+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-10T10:18:16.187+0100 I REPL     [ReplicationExecutor] election succeeded, assuming primary role in term 235
2016-05-10T10:18:16.187+0100 I REPL     [ReplicationExecutor] transition to PRIMARY
2016-05-10T10:18:16.187+0100 W REPL     [ReplicationExecutor] The liveness timeout does not match callback handle, so not resetting it.
2016-05-10T10:18:16.272+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-10T10:18:16.273+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-10T10:18:16.283+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47018
2016-05-10T10:18:16.283+0100 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to localhost:47017
2016-05-10T10:18:17.177+0100 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2016-05-10T10:18:22.056+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58565 #1774 (11 connections now open)
2016-05-10T10:18:22.058+0100 I NETWORK  [conn1774] end connection 127.0.0.1:58565 (10 connections now open)
2016-05-10T10:18:22.058+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58570 #1775 (11 connections now open)
2016-05-10T10:18:22.059+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58574 #1776 (12 connections now open)
2016-05-10T10:18:22.147+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58577 #1777 (13 connections now open)
2016-05-10T10:18:22.148+0100 I NETWORK  [conn1777] end connection 127.0.0.1:58577 (12 connections now open)
2016-05-10T10:18:22.148+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58578 #1778 (13 connections now open)
2016-05-10T10:18:22.149+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58580 #1779 (14 connections now open)
2016-05-10T10:18:23.725+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 519 secs, remote host 127.0.0.1:47017)
2016-05-10T10:18:23.728+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58588 #1780 (15 connections now open)
2016-05-10T10:18:23.728+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58589 #1781 (16 connections now open)
2016-05-10T10:18:23.730+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58594 #1782 (17 connections now open)
2016-05-10T10:18:23.731+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 519 secs, remote host 127.0.0.1:37019)
2016-05-10T10:18:23.733+0100 I NETWORK  [ReplicaSetMonitorWatcher] Socket closed remotely, no longer connected (idle 519 secs, remote host 127.0.0.1:57019)
2016-05-10T10:18:27.386+0100 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:58633 #1783 (18 connections now open)
2016-05-10T10:21:28.004+0100 I REPL     [ReplicationExecutor] can't see a majority of the set, relinquishing primary
2016-05-10T10:21:29.145+0100 I REPL     [ReplicationExecutor] Stepping down from primary in response to heartbeat
2016-05-10T10:21:29.157+0100 I COMMAND  [ftdc] serverStatus was very slow: { after basic: 0, after asserts: 0, after connections: 0, after extra_info: 0, after globalLock: 0, after locks: 0, after network: 0, after opcounters: 0, after opcountersRepl: 0, after repl: 1060, after sharding: 1060, after storageEngine: 1060, after wiredTiger: 1060, at end: 1060 }
2016-05-10T10:21:29.157+0100 I COMMAND  [conn1778] command admin.$cmd command: replSetUpdatePosition { replSetUpdatePosition: 1, optimes: [ { _id: ObjectId('000000000000000000000000'), optime: { ts: Timestamp 1462871897000|1, t: 235 }, memberId: 0, cfgver: 1 }, { _id: ObjectId('57286fe8a7afc6cca0c6f1bc'), optime: { ts: Timestamp 1462871897000|1, t: 235 }, memberId: 1, cfgver: 1 }, { _id: ObjectId('000000000000000000000000'), optime: { ts: Timestamp 1462871345000|1, t: 234 }, memberId: 2, cfgver: 1 } ] } keyUpdates:0 writeConflicts:0 numYields:0 reslen:134 locks:{} protocol:op_command 595ms
2016-05-10T10:21:29.158+0100 I REPL     [ReplicationExecutor] Member localhost:47018 is now in state SECONDARY
2016-05-10T10:21:29.158+0100 I REPL     [replExecDBWorker-0] transition to SECONDARY
2016-05-10T10:21:29.158+0100 I NETWORK  [conn1778] end connection 127.0.0.1:58578 (17 connections now open)
2016-05-10T10:21:29.162+0100 I NETWORK  [conn1772] end connection 127.0.0.1:58426 (17 connections now open)
2016-05-10T10:21:29.162+0100 I NETWORK  [conn1769] end connection 127.0.0.1:58339 (17 connections now open)
2016-05-10T10:21:29.162+0100 I NETWORK  [conn1775] end connection 127.0.0.1:58570 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1771] end connection 127.0.0.1:58418 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1766] end connection 127.0.0.1:58336 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1768] end connection 127.0.0.1:58338 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1781] end connection 127.0.0.1:58589 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1780] end connection 127.0.0.1:58588 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1782] end connection 127.0.0.1:58594 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1758] end connection 127.0.0.1:58322 (17 connections now open)
2016-05-10T10:21:29.163+0100 I NETWORK  [conn1770] end connection 127.0.0.1:58411 (17 connections now open)
2016-05-10T10:21:29.170+0100 I NETWORK  [conn1783] end connection 127.0.0.1:58633 (17 connections now open)
2016-05-10T10:21:29.183+0100 I REPL     [ReplicationExecutor] Member localhost:47017 is now in state SECONDARY
2016-05-10T10:21:29.183+0100 I COMMAND  [conn1776] command local.oplog.rs command: getMore { getMore: 25377883726, collection: "oplog.rs", maxTimeMS: 5000, term: 235, lastKnownCommittedOpTime: { ts: Timestamp 1462871897000|1, t: 235 } } cursorid:25377883726 keyUpdates:0 writeConflicts:0 numYields:1 nreturned:0 reslen:378 locks:{ Global: { acquireCount: { r: 6 } }, Database: { acquireCount: { r: 3 } }, oplog: { acquireCount: { r: 3 } } } protocol:op_command 112006ms
